drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB02726	target	P14618	5315	Human	unknown	
DB07628	target	P14618	5315	Human	unknown	
DB07692	target	P14618	5315	Human	unknown	
DB07697	target	P14618	5315	Human	unknown	
DB00119	target	O15374	9122	Human	unknown	
DB00119	target	O95907	23539	Human	unknown	
DB00119	target	P53985	6566	Human	unknown	
DB00119	transporter	P53985	6566	Human	unknown	substrate|inhibitor
DB00142	transporter	P53985	6566	Human	unknown	substrate
DB00175	transporter	P53985	6566	Human	unknown	
DB00313	transporter	P53985	6566	Human	unknown	substrate
DB00345	transporter	P53985	6566	Human	unknown	substrate
DB00415	transporter	P53985	6566	Human	unknown	
DB00529	transporter	P53985	6566	Human	unknown	substrate
DB00563	transporter	P53985	6566	Human	unknown	substrate
DB00627	transporter	P53985	6566	Human	unknown	substrate
DB00731	transporter	P53985	6566	Human	unknown	substrate
DB00936	transporter	P53985	6566	Human	unknown	substrate
DB01032	transporter	P53985	6566	Human	unknown	inhibitor
DB01440	transporter	P53985	6566	Human	unknown	inhibitor
DB01762	transporter	P53985	6566	Human	unknown	substrate|inhibitor
DB03066	transporter	P53985	6566	Human	unknown	substrate|inhibitor
DB03166	transporter	P53985	6566	Human	unknown	substrate
DB03793	transporter	P53985	6566	Human	unknown	
DB04074	transporter	P53985	6566	Human	unknown	inhibitor
DB04216	transporter	P53985	6566	Human	unknown	inhibitor
DB04319	transporter	P53985	6566	Human	unknown	inhibitor
DB04348	transporter	P53985	6566	Human	unknown	substrate
DB04398	transporter	P53985	6566	Human	unknown	substrate|inhibitor
DB04552	transporter	P53985	6566	Human	unknown	inhibitor
DB08892	transporter	P53985	6566	Human	unknown	substrate
DB00119	target	P11498	5091	Human	unknown	
DB00121	target	P11498	5091	Human	unknown	
DB07497	target	P11498	5091	Human	unknown	
DB00119	transporter	Q92959	6578	Human	unknown	inhibitor
DB00695	transporter	Q92959	6578	Human	unknown	inhibitor
DB00770	transporter	Q92959	6578	Human	unknown	substrate
DB00917	transporter	Q92959	6578	Human	unknown	substrate
DB01088	transporter	Q92959	6578	Human	unknown	substrate
DB01160	transporter	Q92959	6578	Human	unknown	
DB01174	transporter	Q92959	6578	Human	unknown	inducer
DB01819	transporter	Q92959	6578	Human	unknown	inhibitor
DB02263	transporter	Q92959	6578	Human	unknown	inhibitor
DB03581	transporter	Q92959	6578	Human	unknown	inhibitor
DB04398	transporter	Q92959	6578	Human	unknown	inhibitor
DB04551	transporter	Q92959	6578	Human	unknown	inhibitor
DB04557	transporter	Q92959	6578	Human	unknown	substrate
DB00120	target	Q9UHI5	23428	Human	unknown	
DB00130	transporter	Q9UHI5	23428	Human	unknown	substrate
DB00160	target	Q9UHI5	23428	Human	unknown	
DB01235	transporter	Q9UHI5	23428	Human	unknown	
DB02750	transporter	Q9UHI5	23428	Human	unknown	
DB00120	target	Q9Y285	2193	Human	unknown	
DB00120	target	P00439	5053	Human	unknown	
DB00360	target	P00439	5053	Human	yes	cofactor
DB00368	target	P00439	5053	Human	no	inhibitor
DB00668	target	P00439	5053	Human	no	antagonist
DB02562	target	P00439	5053	Human	unknown	
DB03673	target	P00439	5053	Human	unknown	
DB04400	target	P00439	5053	Human	unknown	
DB04419	target	P00439	5053	Human	unknown	
DB06262	target	P00439	5053	Human	no	inhibitor
DB00120	target	O95363	10667	Human	unknown	
DB00120	target	Q9NSD9	10056	Human	unknown	
DB00120	target	P07101	7054	Human	unknown	binder
DB00135	target	P07101	7054	Human	unknown	binder
DB00360	target	P07101	7054	Human	yes	cofactor
DB00765	target	P07101	7054	Human	yes	binder
DB03552	target	P07101	7054	Human	unknown	
DB04400	target	P07101	7054	Human	unknown	
DB00121	target	P05166	5096	Human	unknown	
DB00161	target	P05166	5096	Human	unknown	
DB00161	enzyme	P05166	5096	Human	unknown	substrate
DB00121	target	P50747	3141	Human	unknown	
DB00121	target	Q9Y289	8884	Human	unknown	
DB00166	target	Q9Y289	8884	Human	unknown	
DB08872	transporter	Q9Y289	8884	Human	no	substrate
DB00121	target	Q9HCC0	64087	Human	unknown	
DB00121	target	O00763	32	Human	unknown	
DB00173	target	O00763	32	Human	unknown	
DB02859	target	O00763	32	Human	unknown	
DB03781	target	O00763	32	Human	unknown	
DB07870	target	O00763	32	Human	unknown	
DB00121	target	Q96RQ3	56922	Human	unknown	
DB00121	target	P05165	5095	Human	unknown	
DB00121	target	Q13085	31	Human	unknown	
DB00121	enzyme	Q16678	1545	Human	unknown	inducer
DB00201	enzyme	Q16678	1545	Human	unknown	substrate
DB00277	enzyme	Q16678	1545	Human	unknown	substrate
DB00338	enzyme	Q16678	1545	Human	unknown	inducer
DB00363	enzyme	Q16678	1545	Human	unknown	inducer
DB00396	enzyme	Q16678	1545	Human	unknown	substrate
DB00448	enzyme	Q16678	1545	Human	unknown	inducer
DB00499	enzyme	Q16678	1545	Human	unknown	substrate|inhibitor
DB00526	enzyme	Q16678	1545	Human	unknown	substrate
DB00530	enzyme	Q16678	1545	Human	unknown	substrate
DB00613	enzyme	Q16678	1545	Human	unknown	substrate
DB00624	enzyme	Q16678	1545	Human	unknown	substrate
DB00655	enzyme	Q16678	1545	Human	unknown	substrate
DB00675	enzyme	Q16678	1545	Human	unknown	substrate|inhibitor
DB00694	enzyme	Q16678	1545	Human	unknown	inhibitor
DB00783	enzyme	Q16678	1545	Human	unknown	substrate
DB00818	enzyme	Q16678	1545	Human	unknown	inhibitor
DB00997	enzyme	Q16678	1545	Human	unknown	inhibitor
DB01026	enzyme	Q16678	1545	Human	unknown	inhibitor
DB01065	enzyme	Q16678	1545	Human	unknown	substrate|inhibitor
DB01087	enzyme	Q16678	1545	Human	unknown	inducer
DB01168	enzyme	Q16678	1545	Human	unknown	substrate
DB01169	enzyme	Q16678	1545	Human	unknown	inhibitor
DB01174	enzyme	Q16678	1545	Human	unknown	inducer
DB01204	enzyme	Q16678	1545	Human	unknown	inhibitor
DB01229	enzyme	Q16678	1545	Human	unknown	inhibitor
DB01234	enzyme	Q16678	1545	Human	unknown	inducer
DB01248	enzyme	Q16678	1545	Human	unknown	substrate|inhibitor|inducer
DB01254	enzyme	Q16678	1545	Human	unknown	substrate
DB02342	target	Q16678	1545	Human	unknown	
DB02709	enzyme	Q16678	1545	Human	unknown	inhibitor
DB00122	target	Q9Y5K3	9468	Human	unknown	product of
DB00122	target	P22303	43	Human	unknown	product of
DB00358	enzyme	P22303	43	Human	unknown	inhibitor
DB00382	target	P22303	43	Human	yes	inhibitor
DB00449	target	P22303	43	Human	unknown	
DB00483	target	P22303	43	Human	yes	inhibitor
DB00545	target	P22303	43	Human	yes	antagonist|inhibitor
DB00674	target	P22303	43	Human	yes	inhibitor
DB00677	target	P22303	43	Human	yes	inhibitor
DB00733	target	P22303	43	Human	yes	activator
DB00805	target	P22303	43	Human	yes	inhibitor
DB00843	target	P22303	43	Human	yes	inhibitor
DB00944	target	P22303	43	Human	yes	inhibitor
DB00981	target	P22303	43	Human	yes	inhibitor
DB00989	target	P22303	43	Human	yes	inhibitor
DB01010	target	P22303	43	Human	yes	inhibitor
DB01122	target	P22303	43	Human	yes	inhibitor
DB01199	target	P22303	43	Human	unknown	inhibitor
DB01245	target	P22303	43	Human	unknown	inhibitor
DB01364	target	P22303	43	Human	unknown	
DB01400	target	P22303	43	Human	yes	inhibitor
DB01805	target	P22303	43	Human	unknown	
DB02166	target	P22303	43	Human	unknown	
DB02226	target	P22303	43	Human	unknown	
DB02343	target	P22303	43	Human	unknown	
DB02404	target	P22303	43	Human	unknown	
DB02673	target	P22303	43	Human	unknown	
DB02825	target	P22303	43	Human	unknown	
DB02845	target	P22303	43	Human	unknown	
DB03005	target	P22303	43	Human	unknown	
DB03128	target	P22303	43	Human	unknown	
DB03283	target	P22303	43	Human	unknown	
DB03348	target	P22303	43	Human	unknown	
DB03359	target	P22303	43	Human	unknown	
DB03740	target	P22303	43	Human	unknown	
DB03814	target	P22303	43	Human	unknown	
DB04021	target	P22303	43	Human	unknown	
DB04114	target	P22303	43	Human	unknown	
DB04556	target	P22303	43	Human	unknown	
DB04614	target	P22303	43	Human	unknown	
DB04615	target	P22303	43	Human	unknown	
DB04616	target	P22303	43	Human	unknown	
DB04617	target	P22303	43	Human	unknown	
DB04859	target	P22303	43	Human	unknown	
DB04864	target	P22303	43	Human	unknown	
DB04864	target	P22303	43	Human	unknown	
DB04892	target	P22303	43	Human	unknown	
DB05510	target	P22303	43	Human	unknown	
DB07555	target	P22303	43	Human	unknown	
DB07701	target	P22303	43	Human	unknown	
DB07756	target	P22303	43	Human	unknown	
DB07822	target	P22303	43	Human	unknown	
DB07846	target	P22303	43	Human	unknown	
DB08167	target	P22303	43	Human	unknown	
DB08357	target	P22303	43	Human	unknown	
DB08615	target	P22303	43	Human	unknown	
DB08996	target	P22303	43	Human	yes	antagonist
DB09543	enzyme	P22303	43	Human	unknown	inhibitor
DB00122	target	P49585	5130	Human	unknown	product of
DB00709	enzyme	P49585	5130	Human	unknown	substrate
DB00122	target	O14939	5338	Human	unknown	product of
DB00122	target	Q13393	5337	Human	unknown	product of
DB05301	target	Q13393	5337	Human	unknown	
DB09031	enzyme	Q13393	5337	Human	unknown	substrate
DB00122	target	Q8TCT1	162466	Human	unknown	product of
DB00122	enzyme	Q9Y6K0	10390	Human	unknown	substrate
DB00122	enzyme	Q9Y259	1120	Human	unknown	substrate
DB00122	enzyme	P28329	1103	Human	unknown	substrate
DB00184	target	P28329	1103	Human	unknown	
DB00122	enzyme	P35790	1119	Human	unknown	substrate
DB00122	enzyme	Q8NE62	55349	Human	unknown	substrate
DB00122	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00152	transporter	O15244	6582	Human	unknown	inhibitor
DB00184	transporter	O15244	6582	Human	unknown	inhibitor
DB00206	transporter	O15244	6582	Human	unknown	substrate
DB00242	transporter	O15244	6582	Human	unknown	substrate
DB00264	transporter	O15244	6582	Human	unknown	inhibitor
DB00280	transporter	O15244	6582	Human	unknown	inhibitor
DB00331	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00345	transporter	O15244	6582	Human	unknown	inhibitor
DB00365	transporter	O15244	6582	Human	unknown	inhibitor
DB00368	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00396	transporter	O15244	6582	Human	unknown	inhibitor
DB00413	transporter	O15244	6582	Human	unknown	substrate
DB00457	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00458	transporter	O15244	6582	Human	unknown	inhibitor
DB00468	transporter	O15244	6582	Human	unknown	inhibitor
DB00495	transporter	O15244	6582	Human	unknown	
DB00501	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00515	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00526	transporter	O15244	6582	Human	unknown	substrate
DB00536	transporter	O15244	6582	Human	unknown	inhibitor
DB00570	transporter	O15244	6582	Human	unknown	substrate
DB00571	transporter	O15244	6582	Human	unknown	inhibitor
DB00594	transporter	O15244	6582	Human	unknown	inhibitor
DB00619	transporter	O15244	6582	Human	unknown	inhibitor
DB00668	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB00690	transporter	O15244	6582	Human	unknown	inhibitor
DB00694	transporter	O15244	6582	Human	unknown	substrate
DB00709	transporter	O15244	6582	Human	unknown	substrate
DB00783	transporter	O15244	6582	Human	unknown	inhibitor
DB00907	transporter	O15244	6582	Human	unknown	inhibitor
DB00908	transporter	O15244	6582	Human	unknown	inhibitor
DB00914	transporter	O15244	6582	Human	unknown	inhibitor
DB00915	transporter	O15244	6582	Human	unknown	inhibitor
DB00917	transporter	O15244	6582	Human	unknown	inhibitor
DB00925	transporter	O15244	6582	Human	unknown	inhibitor
DB00927	transporter	O15244	6582	Human	unknown	inhibitor
DB00987	transporter	O15244	6582	Human	unknown	substrate
DB00988	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB01032	transporter	O15244	6582	Human	unknown	inhibitor
DB01035	transporter	O15244	6582	Human	unknown	inhibitor
DB01043	transporter	O15244	6582	Human	unknown	substrate
DB01075	transporter	O15244	6582	Human	unknown	inhibitor
DB01103	transporter	O15244	6582	Human	unknown	inhibitor
DB01114	transporter	O15244	6582	Human	unknown	inhibitor
DB01137	transporter	O15244	6582	Human	unknown	inhibitor
DB01151	transporter	O15244	6582	Human	unknown	inhibitor
DB01160	transporter	O15244	6582	Human	unknown	
DB01199	transporter	O15244	6582	Human	unknown	
DB01337	transporter	O15244	6582	Human	unknown	
DB01580	transporter	O15244	6582	Human	unknown	inhibitor
DB02533	transporter	O15244	6582	Human	unknown	inhibitor
DB05381	transporter	O15244	6582	Human	unknown	substrate|inhibitor
DB08837	transporter	O15244	6582	Human	unknown	
DB08838	transporter	O15244	6582	Human	unknown	substrate
DB09555	carrier	O15244	6582	Human	unknown	
DB00122	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00127	transporter	O15245	6580	Human	unknown	substrate
DB00152	transporter	O15245	6580	Human	unknown	inhibitor
DB00184	transporter	O15245	6580	Human	unknown	inhibitor
DB00206	transporter	O15245	6580	Human	unknown	inhibitor
DB00220	transporter	O15245	6580	Human	unknown	inhibitor
DB00224	transporter	O15245	6580	Human	unknown	inhibitor
DB00242	transporter	O15245	6580	Human	unknown	substrate
DB00280	transporter	O15245	6580	Human	unknown	inhibitor
DB00318	transporter	O15245	6580	Human	unknown	substrate
DB00331	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00345	transporter	O15245	6580	Human	unknown	inhibitor
DB00368	transporter	O15245	6580	Human	unknown	substrate
DB00396	transporter	O15245	6580	Human	unknown	inhibitor
DB00406	transporter	O15245	6580	Human	unknown	inhibitor
DB00413	transporter	O15245	6580	Human	unknown	substrate
DB00457	transporter	O15245	6580	Human	unknown	inhibitor
DB00458	transporter	O15245	6580	Human	unknown	inhibitor
DB00468	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00477	transporter	O15245	6580	Human	unknown	inhibitor
DB00501	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00520	transporter	O15245	6580	Human	unknown	inhibitor
DB00526	transporter	O15245	6580	Human	unknown	substrate
DB00536	transporter	O15245	6580	Human	unknown	inhibitor
DB00575	transporter	O15245	6580	Human	unknown	inhibitor
DB00594	transporter	O15245	6580	Human	unknown	inhibitor
DB00619	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00624	transporter	O15245	6580	Human	unknown	inhibitor
DB00654	transporter	O15245	6580	Human	unknown	
DB00661	transporter	O15245	6580	Human	unknown	inhibitor
DB00668	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00683	transporter	O15245	6580	Human	unknown	inhibitor
DB00709	transporter	O15245	6580	Human	unknown	substrate
DB00728	transporter	O15245	6580	Human	unknown	inhibitor
DB00783	transporter	O15245	6580	Human	unknown	inhibitor
DB00787	transporter	O15245	6580	Human	unknown	inhibitor
DB00863	transporter	O15245	6580	Human	unknown	inhibitor
DB00908	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00914	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB00915	transporter	O15245	6580	Human	unknown	inhibitor
DB00917	transporter	O15245	6580	Human	unknown	inhibitor
DB00925	transporter	O15245	6580	Human	unknown	inhibitor
DB00987	transporter	O15245	6580	Human	unknown	substrate
DB00988	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB01004	transporter	O15245	6580	Human	unknown	inhibitor
DB01032	transporter	O15245	6580	Human	unknown	inhibitor
DB01035	transporter	O15245	6580	Human	unknown	inhibitor
DB01075	transporter	O15245	6580	Human	unknown	inhibitor
DB01114	transporter	O15245	6580	Human	unknown	inhibitor
DB01151	transporter	O15245	6580	Human	unknown	inhibitor
DB01193	transporter	O15245	6580	Human	unknown	inhibitor
DB01199	transporter	O15245	6580	Human	unknown	substrate
DB01232	transporter	O15245	6580	Human	unknown	inhibitor
DB01337	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB01339	transporter	O15245	6580	Human	unknown	inhibitor
DB01614	transporter	O15245	6580	Human	unknown	inhibitor
DB01621	transporter	O15245	6580	Human	unknown	
DB01622	transporter	O15245	6580	Human	unknown	inhibitor
DB01623	transporter	O15245	6580	Human	unknown	
DB03128	transporter	O15245	6580	Human	unknown	substrate
DB03566	transporter	O15245	6580	Human	unknown	substrate
DB04348	transporter	O15245	6580	Human	unknown	inhibitor
DB04485	transporter	O15245	6580	Human	unknown	inhibitor
DB04574	transporter	O15245	6580	Human	unknown	inhibitor
DB04830	transporter	O15245	6580	Human	unknown	substrate
DB05381	transporter	O15245	6580	Human	unknown	substrate|inhibitor
DB08837	transporter	O15245	6580	Human	unknown	
DB08838	transporter	O15245	6580	Human	unknown	substrate
DB09555	carrier	O15245	6580	Human	unknown	inhibitor
DB00122	transporter	O75751	6581	Human	unknown	inhibitor
DB00182	transporter	O75751	6581	Human	unknown	inhibitor
DB00184	transporter	O75751	6581	Human	unknown	inhibitor
DB00331	transporter	O75751	6581	Human	unknown	substrate
DB00368	transporter	O75751	6581	Human	unknown	substrate|inhibitor
DB00396	transporter	O75751	6581	Human	unknown	inhibitor
DB00457	transporter	O75751	6581	Human	unknown	inhibitor
DB00458	transporter	O75751	6581	Human	unknown	inhibitor
DB00501	transporter	O75751	6581	Human	unknown	substrate|inhibitor
DB00526	transporter	O75751	6581	Human	unknown	substrate
DB00536	transporter	O75751	6581	Human	unknown	substrate|inhibitor
DB00541	transporter	O75751	6581	Human	unknown	inhibitor
DB00575	transporter	O75751	6581	Human	unknown	inhibitor
DB00624	transporter	O75751	6581	Human	unknown	substrate
DB00709	transporter	O75751	6581	Human	unknown	substrate
DB00718	transporter	O75751	6581	Human	unknown	substrate
DB00762	transporter	O75751	6581	Human	unknown	inhibitor
DB00783	transporter	O75751	6581	Human	unknown	inhibitor
DB00925	transporter	O75751	6581	Human	unknown	inhibitor
DB00988	transporter	O75751	6581	Human	unknown	inhibitor
DB01035	transporter	O75751	6581	Human	unknown	inhibitor
DB01042	transporter	O75751	6581	Human	unknown	inhibitor
DB01151	transporter	O75751	6581	Human	unknown	inhibitor
DB01394	transporter	O75751	6581	Human	unknown	inhibitor
DB01577	transporter	O75751	6581	Human	unknown	inhibitor
DB05381	transporter	O75751	6581	Human	unknown	inhibitor
DB08837	transporter	O75751	6581	Human	unknown	
DB08838	transporter	O75751	6581	Human	unknown	substrate
DB08841	transporter	O75751	6581	Human	unknown	
DB00122	transporter	O76082	6584	Human	unknown	inhibitor
DB00125	transporter	O76082	6584	Human	unknown	inhibitor
DB00148	transporter	O76082	6584	Human	unknown	inhibitor
DB00152	transporter	O76082	6584	Human	unknown	inhibitor
DB00182	transporter	O76082	6584	Human	unknown	inhibitor
DB00184	transporter	O76082	6584	Human	unknown	inhibitor
DB00281	transporter	O76082	6584	Human	unknown	inhibitor
DB00313	transporter	O76082	6584	Human	unknown	inhibitor
DB00332	transporter	O76082	6584	Human	unknown	substrate
DB00345	transporter	O76082	6584	Human	unknown	inhibitor
DB00365	transporter	O76082	6584	Human	unknown	inhibitor
DB00368	transporter	O76082	6584	Human	unknown	inhibitor
DB00415	transporter	O76082	6584	Human	unknown	inhibitor
DB00438	transporter	O76082	6584	Human	unknown	inhibitor
DB00456	transporter	O76082	6584	Human	unknown	inhibitor
DB00468	transporter	O76082	6584	Human	unknown	inhibitor
DB00501	transporter	O76082	6584	Human	unknown	inhibitor
DB00535	transporter	O76082	6584	Human	unknown	inhibitor
DB00536	transporter	O76082	6584	Human	unknown	inhibitor
DB00567	transporter	O76082	6584	Human	unknown	inhibitor
DB00575	transporter	O76082	6584	Human	unknown	inhibitor
DB00583	target	O76082	6584	Human	unknown	
DB00583	transporter	O76082	6584	Human	unknown	substrate
DB00627	transporter	O76082	6584	Human	unknown	inhibitor
DB00661	transporter	O76082	6584	Human	unknown	inhibitor
